stichdatum;plz;geschlecht;vorname;anzahl;rang;ortbez18
2018-11-01;8372;m;Martin;10;1;Wiezikon b.Sirnach
2018-11-01;8374;m;Daniel;28;1;Dussnang/Oberwangen TG
2018-11-01;8376;m;Thomas;9;1;Fischingen/Au TG
2018-11-01;8400;w;Anna;267;3;Winterthur
2018-11-01;8400;w;Ursula;256;4;Winterthur
2018-11-01;8400;m;Andreas;378;5;Winterthur
2018-11-01;8404;m;Thomas;181;2;Stadel(Winterthur)/Reutlingen/Winterthur
2018-11-01;8404;m;Peter;173;3;Stadel(Winterthur)/Reutlingen/Winterthur
2018-11-01;8404;m;Michael;161;4;Stadel(Winterthur)/Reutlingen/Winterthur
2018-11-01;8404;m;Andreas;157;5;Stadel(Winterthur)/Reutlingen/Winterthur
2018-11-01;8405;m;Daniel;146;2;Winterthur
2018-11-01;8406;w;Anna;64;3;Winterthur
2018-11-01;8406;m;Andreas;90;5;Winterthur
2018-11-01;8408;m;Michael;114;4;Winterthur
2018-11-01;8409;w;Monika;21;2;Winterthur
2018-11-01;8409;w;Sandra;20;3;Winterthur
2018-11-01;8409;m;Daniel;35;1;Winterthur
2018-11-01;8412;w;Claudia;7;4;Aesch (Neftenbach)/Hünikon/Riet (Neftenbach)
2018-11-01;8412;m;Thomas;16;2;Aesch (Neftenbach)/Hünikon/Riet (Neftenbach)
2018-11-01;8412;m;Peter;14;4;Aesch (Neftenbach)/Hünikon/Riet (Neftenbach)
2018-11-01;8413;w;Nicole;39;2;Neftenbach
2018-11-01;8413;m;Daniel;54;2;Neftenbach
2018-11-01;8414;m;Andreas;12;2;Buch am Irchel
2018-11-01;8415;m;Peter;10;1;Gräslikon/Berg am Irchel
2018-11-01;8415;m;Daniel;9;4;Gräslikon/Berg am Irchel
2018-11-01;8415;m;Hans;8;5;Gräslikon/Berg am Irchel
2018-11-01;8416;w;Heidi;11;4;Flaach
2018-11-01;8416;w;Ruth;11;4;Flaach
2018-11-01;8416;m;Max;15;3;Flaach
2018-11-01;8416;m;Andreas;12;5;Flaach
2018-11-01;8416;m;Walter;12;5;Flaach
2018-11-01;8416;m;Rolf;12;5;Flaach
2018-11-01;8418;w;Nicole;8;2;Schlatt ZH
2018-11-01;8418;w;Andrea;7;4;Schlatt ZH
2018-11-01;8418;m;Thomas;13;1;Schlatt ZH
2018-11-01;8421;w;Ursula;7;4;Dättlikon
2018-11-01;8421;m;Michael;10;4;Dättlikon
2018-11-01;8422;w;Maria;31;1;Pfungen
2018-11-01;8422;w;Nicole;24;2;Pfungen
2018-11-01;8424;m;Martin;78;4;Embrach
2018-11-01;8424;m;Andreas;67;5;Embrach
2018-11-01;8425;w;Marianne;12;1;Oberembrach
2018-11-01;8425;w;Sandra;11;3;Oberembrach
2018-11-01;8425;w;Susanne;9;4;Oberembrach
2018-11-01;8425;m;Michael;12;4;Oberembrach
2018-11-01;8427;w;Sandra;33;1;Freienstein/Rorbas
2018-11-01;8427;w;Ursula;26;4;Freienstein/Rorbas
2018-11-01;8427;m;Thomas;58;1;Freienstein/Rorbas
2018-11-01;8427;m;Daniel;50;2;Freienstein/Rorbas
2018-11-01;8428;m;n/a;5;4;Teufen ZH
2018-11-01;8442;w;Barbara;31;1;Hettlingen
2018-11-01;8442;w;Ruth;30;2;Hettlingen
2018-11-01;8442;w;Claudia;25;5;Hettlingen
2018-11-01;8442;m;Martin;41;1;Hettlingen
2018-11-01;8442;m;Peter;36;5;Hettlingen
2018-11-01;8444;w;Ursula;26;1;Henggart
2018-11-01;8444;w;Silvia;19;5;Henggart
2018-11-01;8444;m;Walter;24;4;Henggart
2018-11-01;8447;w;Elisabeth;14;4;Dachsen
2018-11-01;8451;w;Karin;12;3;Kleinandelfingen
2018-11-01;8451;m;Peter;22;1;Kleinandelfingen
2018-11-01;8451;m;Markus;12;4;Kleinandelfingen
2018-11-01;8451;m;Christian;12;4;Kleinandelfingen
2018-11-01;8452;w;Anita;6;2;Adlikon
2018-11-01;8453;m;n/a;4;4;Alten
2018-11-01;8454;w;Sandra;7;4;Buchberg
2018-11-01;8455;m;Hans;16;1;Rüdlingen
2018-11-01;8455;m;Thomas;10;3;Rüdlingen
2018-11-01;8457;w;Heidi;8;1;Humlikon
2018-11-01;8457;w;n/a;5;3;Humlikon
2018-11-01;8458;w;Marion;8;1;Dorf
2018-11-01;8458;w;Sonja;6;4;Dorf
2018-11-01;8458;m;Peter;8;5;Dorf
2018-11-01;8459;m;n/a;5;3;Volken
2018-11-01;8460;w;Karin;18;2;Marthalen
2018-11-01;8460;m;Thomas;25;3;Marthalen
2018-11-01;8461;w;Rabha;6;1;Oerlingen
2018-11-01;8461;m;Michael;6;3;Oerlingen
2018-11-01;8462;w;Ursula;11;2;Rheinau
2018-11-01;8462;w;Cornelia;10;3;Rheinau
2018-11-01;8462;w;Elisabeth;10;3;Rheinau
2018-11-01;8462;m;Thomas;16;3;Rheinau
2018-11-01;8463;w;Karin;11;1;Benken ZH
2018-11-01;8463;w;Ursula;10;2;Benken ZH
2018-11-01;8464;w;n/a;2;2;Ellikon am Rhein
2018-11-01;8466;w;Monika;11;1;Trüllikon
2018-11-01;8466;m;Peter;13;1;Trüllikon
2018-11-01;8466;m;Andreas;11;2;Trüllikon
2018-11-01;8466;m;Thomas;11;2;Trüllikon
2018-11-01;8466;m;Stefan;10;4;Trüllikon
2018-11-01;8466;m;Michael;7;5;Trüllikon
2018-11-01;8466;m;Hans;7;5;Trüllikon
2018-11-01;8466;m;Bruno;7;5;Trüllikon
2018-11-01;8467;w;n/a;5;5;Truttikon
2018-11-01;8467;m;Patrick;8;2;Truttikon
2018-11-01;8468;w;Karin;7;3;Waltalingen/Guntalingen
2018-11-01;8468;m;Daniel;11;1;Waltalingen/Guntalingen
2018-11-01;8468;m;Thomas;9;3;Waltalingen/Guntalingen
2018-11-01;8471;w;Claudia;17;1;Rutschwil/Dägerlen/Oberwil (Dägerlen)/Berg (Dägerlen)/Bänk (Dägerlen)
2018-11-01;8472;w;Ruth;69;2;Seuzach
2018-11-01;8472;m;Daniel;101;2;Seuzach
2018-11-01;8472;m;Thomas;97;3;Seuzach
2018-11-01;8474;w;Nicole;17;2;Dinhard
2018-11-01;8474;m;Thomas;17;5;Dinhard
2018-11-01;8475;w;Ruth;12;5;Ossingen
2018-11-01;8475;w;Elisabeth;12;5;Ossingen
2018-11-01;8476;w;Monika;8;4;Unterstammheim
2018-11-01;8476;m;Peter;14;1;Unterstammheim
2018-11-01;8476;m;Daniel;12;2;Unterstammheim
2018-11-01;8476;m;Hans;11;5;Unterstammheim
2018-11-01;8476;m;Martin;11;5;Unterstammheim
2018-11-01;8477;m;Daniel;15;3;Oberstammheim
2018-11-01;8477;m;Martin;14;4;Oberstammheim
2018-11-01;8478;w;Karin;10;3;Thalheim
2018-11-01;8478;m;Peter;16;1;Thalheim
2018-11-01;8478;m;Stefan;10;4;Thalheim
2018-11-01;8479;w;Ruth;7;2;Altikon
2018-11-01;8479;w;Karin;7;2;Altikon
2018-11-01;8479;m;Peter;11;1;Altikon
2018-11-01;8483;w;Sandra;21;2;Kollbrunn
2018-11-01;8484;w;Ursula;31;2;Weisslingen/Neschwil/Theilingen
2018-11-01;8484;m;Peter;43;2;Weisslingen/Neschwil/Theilingen
2018-11-01;8484;m;Michael;31;4;Weisslingen/Neschwil/Theilingen
2018-11-01;8486;m;Martin;20;3;Rikon im Tösstal
2018-11-01;8486;m;Daniel;16;5;Rikon im Tösstal
2018-11-01;8487;m;Martin;18;1;Rämismühle/Zell ZH
2018-11-01;8488;m;Michael;37;5;Turbenthal
2018-11-01;8489;w;Susanne;11;1;Wildberg/Ehrikon/Schalchen
2018-11-01;8489;m;Markus;16;2;Wildberg/Ehrikon/Schalchen
2018-11-01;8489;m;Thomas;15;5;Wildberg/Ehrikon/Schalchen
2018-11-01;8492;w;Elisabeth;21;3;Wila
2018-11-01;8494;w;Daniela;25;3;Bauma
2018-11-01;8494;m;Daniel;38;3;Bauma
2018-11-01;8495;m;n/a;5;1;Schmidrüti
2018-11-01;8495;m;n/a;4;3;Schmidrüti
2018-11-01;8495;m;n/a;3;5;Schmidrüti
2018-11-01;8497;w;Claudia;10;1;Fischenthal
2018-11-01;8497;m;Daniel;11;3;Fischenthal
2018-11-01;8498;w;Martina;11;1;Gibswil
2018-11-01;8498;w;Sara;8;3;Gibswil
2018-11-01;8498;w;Brigitte;7;5;Gibswil
2018-11-01;8498;w;Ursula;7;5;Gibswil
2018-11-01;8498;m;Daniel;11;4;Gibswil
2018-11-01;8499;w;Sylvia;8;4;Sternenberg
2018-11-01;8499;w;Rita;8;4;Sternenberg
2018-11-01;8499;m;Peter;6;3;Sternenberg
2018-11-01;8500;w;Ursula;167;2;Frauenfeld/Gerlikon
2018-11-01;8505;m;Peter;26;1;Pfyn/Dettighofen
2018-11-01;8506;w;Karin;9;1;Lanzenneunforn
2018-11-01;8506;m;Daniel;6;3;Lanzenneunforn
2018-11-01;8507;w;Elisabeth;7;2;Hörhausen
2018-11-01;8507;w;Silvia;7;2;Hörhausen
2018-11-01;8507;m;Hans;13;1;Hörhausen
2018-11-01;8507;m;Martin;8;4;Hörhausen
2018-11-01;8508;w;Claudia;7;4;Homburg
2018-11-01;8508;w;Andrea;7;4;Homburg
2018-11-01;8508;w;Susanne;7;4;Homburg
2018-11-01;8508;m;Thomas;10;4;Homburg
2018-11-01;8512;w;Silvia;13;1;Thundorf/Lustdorf/Wetzikon TG
2018-11-01;8512;w;Doris;10;4;Thundorf/Lustdorf/Wetzikon TG
2018-11-01;8512;m;Andreas;20;1;Thundorf/Lustdorf/Wetzikon TG
2018-11-01;8514;w;Heidi;14;2;Amlikon-Bissegg
2018-11-01;8514;w;Sandra;13;3;Amlikon-Bissegg
2018-11-01;8514;m;Thomas;19;4;Amlikon-Bissegg
2018-11-01;8514;m;Martin;16;5;Amlikon-Bissegg
2018-11-01;8522;w;Elisabeth;10;1;Häuslenen/Aawangen
2018-11-01;8522;w;Claudia;7;3;Häuslenen/Aawangen
2018-11-01;8522;m;Peter;11;1;Häuslenen/Aawangen
2018-11-01;8522;m;Daniel;6;5;Häuslenen/Aawangen
2018-11-01;8522;m;Pascal;6;5;Häuslenen/Aawangen
2018-11-01;8522;m;Roland;6;5;Häuslenen/Aawangen
2018-11-01;8523;w;Elisabeth;8;4;Hagenbuch ZH
2018-11-01;8523;w;Claudia;7;5;Hagenbuch ZH
2018-11-01;8523;w;Ruth;7;5;Hagenbuch ZH
2018-11-01;8523;m;Peter;14;2;Hagenbuch ZH
2018-11-01;8523;m;Andreas;13;5;Hagenbuch ZH
2018-11-01;8524;w;Sandra;10;2;Uesslingen/Buch b. Frauenfeld
2018-11-01;8524;w;Barbara;9;4;Uesslingen/Buch b. Frauenfeld
2018-11-01;8524;w;Cornelia;9;4;Uesslingen/Buch b. Frauenfeld
2018-11-01;8524;m;Urs;14;3;Uesslingen/Buch b. Frauenfeld
2018-11-01;8524;m;Markus;11;5;Uesslingen/Buch b. Frauenfeld
2018-11-01;8525;w;Sandra;8;1;Niederneunforn/Wilen b. Neunforn
2018-11-01;8525;w;Margrit;6;3;Niederneunforn/Wilen b. Neunforn
2018-11-01;8525;m;Andreas;7;3;Niederneunforn/Wilen b. Neunforn
2018-11-01;8525;m;Markus;7;3;Niederneunforn/Wilen b. Neunforn
2018-11-01;8526;w;Silvia;7;2;Oberneunforn
2018-11-01;8526;w;n/a;5;5;Oberneunforn
2018-11-01;8526;m;Bruno;8;2;Oberneunforn
2018-11-01;8526;m;Andreas;6;4;Oberneunforn
2018-11-01;8526;m;Thomas;6;4;Oberneunforn
2018-11-01;8526;m;Benjamin;6;4;Oberneunforn
2018-11-01;8532;m;Peter;21;1;Weiningen TG/Warth
2018-11-01;8532;m;Thomas;16;4;Weiningen TG/Warth
2018-11-01;8535;m;Marcel;7;5;Herdern
2018-11-01;8536;w;Doris;8;4;Hüttwilen
2018-11-01;8536;m;Daniel;17;1;Hüttwilen
2018-11-01;8537;w;Andrea;7;1;Nussbaumen TG/Uerschhausen
2018-11-01;8537;m;Hans;8;2;Nussbaumen TG/Uerschhausen
2018-11-01;8542;m;Hans;50;5;Wiesendangen
2018-11-01;8544;m;n/a;5;1;Attikon
2018-11-01;8545;w;Ruth;28;1;Rickenbach ZH/Rickenbach Sulz
2018-11-01;8545;m;Michael;32;3;Rickenbach ZH/Rickenbach Sulz
2018-11-01;8545;m;Andreas;30;4;Rickenbach ZH/Rickenbach Sulz
2018-11-01;8546;m;Daniel;20;4;Islikon/Kefikon TG/Menzengrüt
2018-11-01;8547;w;Nicole;13;3;Gachnang
2018-11-01;8547;m;Peter;15;4;Gachnang
2018-11-01;8547;m;Markus;15;4;Gachnang
2018-11-01;8548;m;Martin;12;3;Ellikon a d Thur
2018-11-01;8552;w;Maria;26;1;Felben-Wellhausen
2018-11-01;8552;w;Claudia;22;2;Felben-Wellhausen
2018-11-01;8552;w;Monika;20;5;Felben-Wellhausen
2018-11-01;8552;m;Andreas;29;4;Felben-Wellhausen
2018-11-01;8553;w;Ruth;8;4;Mettendorf TG/Hüttlingen/Eschikofen/Harenwilen
2018-11-01;8553;m;Peter;15;1;Mettendorf TG/Hüttlingen/Eschikofen/Harenwilen
2018-11-01;8553;m;Werner;8;5;Mettendorf TG/Hüttlingen/Eschikofen/Harenwilen
2018-11-01;8554;w;n/a;4;3;Müllheim-Wigoltgn/Bonau
2018-11-01;8555;w;Monika;21;4;Müllheim Dorf
2018-11-01;8555;m;Andreas;36;4;Müllheim Dorf
2018-11-01;8556;w;Monika;16;2;Wigoltingen/Engwang/Illhart/Lamperswil TG
2018-11-01;8556;w;Andrea;14;5;Wigoltingen/Engwang/Illhart/Lamperswil TG
2018-11-01;8558;m;n/a;5;3;Raperswilen
2018-11-01;8560;w;Elisabeth;16;3;Märstetten
2018-11-01;8560;m;Daniel;39;1;Märstetten
2018-11-01;8560;m;Thomas;22;5;Märstetten
2018-11-01;8560;m;Hans;22;5;Märstetten
2018-11-01;8561;w;Laura;6;2;Ottoberg
2018-11-01;8561;m;Martin;8;2;Ottoberg
2018-11-01;8561;m;Kurt;7;3;Ottoberg
2018-11-01;8564;m;Markus;12;3;Wäldi/Lipperswil/Engwilen/Sonterswil/Hattenhausen/Hefenhausen/Gunterswilen/Wagerswil
2018-11-01;8564;m;Hans;12;3;Wäldi/Lipperswil/Engwilen/Sonterswil/Hattenhausen/Hefenhausen/Gunterswilen/Wagerswil
2018-11-01;8565;w;Jasmin;9;1;Hugelshofen
2018-11-01;8565;w;n/a;4;4;Hugelshofen
2018-11-01;8565;m;Hans;7;1;Hugelshofen
2018-11-01;8566;w;Ursula;14;1;Dotnacht/Neuwilen/Lippoldswilen/Ellighausen
2018-11-01;8566;m;Thomas;17;1;Dotnacht/Neuwilen/Lippoldswilen/Ellighausen
2018-11-01;8566;m;Peter;14;3;Dotnacht/Neuwilen/Lippoldswilen/Ellighausen
2018-11-01;8570;w;Monika;75;2;Weinfelden
2018-11-01;8570;w;Margrit;70;3;Weinfelden
2018-11-01;8570;w;Andrea;67;4;Weinfelden
2018-11-01;8570;m;Daniel;128;2;Weinfelden
2018-11-01;8570;m;Thomas;123;3;Weinfelden
2018-11-01;8572;m;Andreas;37;1;Berg TG/Graltshausen/Andhausen/Guntershausen Berg
2018-11-01;8573;w;Brigitte;10;1;Siegershausen/Altishausen/Alterswilen
2018-11-01;8573;w;Elisabeth;8;2;Siegershausen/Altishausen/Alterswilen
2018-11-01;8573;w;Angela;6;5;Siegershausen/Altishausen/Alterswilen
2018-11-01;8574;w;Andrea;14;3;Illighausen/Dettighofen Lengw./Oberhofen TG/Lengwil
2018-11-01;8574;w;Sandra;14;3;Illighausen/Dettighofen Lengw./Oberhofen TG/Lengwil
2018-11-01;8575;w;Monika;24;1;Istighofen/Bürglen TG
2018-11-01;8575;m;Michael;34;3;Istighofen/Bürglen TG
2018-11-01;8577;w;Daniela;10;1;Schönholzerswilen
2018-11-01;8577;w;Andrea;9;2;Schönholzerswilen
2018-11-01;8577;w;Karin;8;5;Schönholzerswilen
2018-11-01;8577;m;Urs;13;1;Schönholzerswilen
2018-11-01;8577;m;Stefan;10;3;Schönholzerswilen
2018-11-01;8580;w;Ruth;76;4;Hagenwil/Amriswil/Sommeri/Hefenhofen/Biessenhofen
2018-11-01;8582;m;Hans;7;3;Dozwil
2018-11-01;8583;w;Monika;23;5;Götighofen/Sulgen/Donzhausen
2018-11-01;8583;m;Markus;38;2;Götighofen/Sulgen/Donzhausen
2018-11-01;8583;m;Andreas;33;5;Götighofen/Sulgen/Donzhausen
2018-11-01;8584;w;Ursula;7;1;Leimbach TG/Opfershofen TG
2018-11-01;8584;w;n/a;4;3;Leimbach TG/Opfershofen TG
2018-11-01;8584;m;n/a;5;5;Leimbach TG/Opfershofen TG
2018-11-01;8585;w;Ruth;13;5;Langrickenbach/Herrenhof/Mattwil/Zuben/Schönenbaumgarten/Happerswil/Klarsreuti/Birwinken
2018-11-01;8585;m;Thomas;23;5;Langrickenbach/Herrenhof/Mattwil/Zuben/Schönenbaumgarten/Happerswil/Klarsreuti/Birwinken
2018-11-01;8586;w;Monika;27;2;Ennetaach/Erlen/Riedt b. Erlen/Kümmertshausen/Andwil TG/Buchackern/Engishofen/Buch b. Kümmertshs
2018-11-01;8586;m;Michael;49;1;Ennetaach/Erlen/Riedt b. Erlen/Kümmertshausen/Andwil TG/Buchackern/Engishofen/Buch b. Kümmertshs
2018-11-01;8587;w;Sarah;8;2;Oberaach
2018-11-01;8587;w;Daniela;6;3;Oberaach
2018-11-01;8587;w;Melanie;6;3;Oberaach
2018-11-01;8588;m;Peter;18;1;Zihlschlacht
2018-11-01;8588;m;Thomas;17;3;Zihlschlacht
2018-11-01;8589;m;Andreas;10;3;Sitterdorf
2018-11-01;8590;w;Elisabeth;70;4;Romanshorn
2018-11-01;8590;m;Peter;117;1;Romanshorn
2018-11-01;8590;m;Andreas;95;4;Romanshorn
2018-11-01;8592;w;Maria;12;3;Uttwil
2018-11-01;8593;w;Claudia;11;1;Kesswil
2018-11-01;8593;w;Barbara;10;2;Kesswil
2018-11-01;8593;w;Marianne;10;2;Kesswil
2018-11-01;8593;w;Stefanie;8;5;Kesswil
2018-11-01;8593;w;Margrit;8;5;Kesswil
2018-11-01;8593;m;Thomas;11;4;Kesswil
2018-11-01;8593;m;Stefan;9;5;Kesswil
2018-11-01;8594;m;Andreas;20;3;Güttingen
2018-11-01;8595;m;Thomas;29;2;Altnau
2018-11-01;8595;m;Christian;24;4;Altnau
2018-11-01;8595;m;Hans;24;4;Altnau
2018-11-01;8596;w;Elisabeth;14;1;Scherzingen/Münsterlingen
2018-11-01;8596;w;Melanie;11;5;Scherzingen/Münsterlingen
2018-11-01;8596;w;Stefanie;11;5;Scherzingen/Münsterlingen
2018-11-01;8596;m;Michael;20;2;Scherzingen/Münsterlingen
2018-11-01;8596;m;Andreas;16;5;Scherzingen/Münsterlingen
2018-11-01;8597;w;Monika;12;3;Landschlacht
2018-11-01;8597;m;Daniel;15;2;Landschlacht
2018-11-01;8598;w;Elisabeth;16;4;Bottighofen
2018-11-01;8598;m;Andreas;25;3;Bottighofen
2018-11-01;8598;m;Stefan;18;5;Bottighofen
2018-11-01;8598;m;Rolf;18;5;Bottighofen
2018-11-01;8599;w;Gabriela;9;5;Salmsach
2018-11-01;8599;m;Thomas;23;1;Salmsach
2018-11-01;8599;m;Hans;14;5;Salmsach
2018-11-01;8600;w;Sandra;158;2;Dübendorf
2018-11-01;8600;w;Claudia;124;4;Dübendorf
2018-11-01;8600;m;Daniel;238;1;Dübendorf
2018-11-01;8602;m;Andreas;27;3;Wangen ZH
2018-11-01;8603;w;Ursula;28;5;Schwerzenbach
2018-11-01;8604;w;Maria;118;1;Volketswil
2018-11-01;8604;w;Ursula;100;4;Volketswil
2018-11-01;8604;m;Daniel;162;2;Volketswil
2018-11-01;8604;m;Michael;125;3;Volketswil
2018-11-01;8604;m;Thomas;120;4;Volketswil
2018-11-01;8605;w;Andrea;15;2;Gutenswil
2018-11-01;8605;m;Marco;22;3;Gutenswil
2018-11-01;8607;w;Elisabeth;10;4;Aathal-Seegräben
2018-11-01;8607;m;Thomas;22;1;Aathal-Seegräben
2018-11-01;8607;m;Michael;14;5;Aathal-Seegräben
2018-11-01;8608;w;Ursula;38;2;Bubikon
2018-11-01;8610;w;Maria;293;1;Uster
2018-11-01;8610;m;Daniel;331;1;Uster
2018-11-01;8610;m;Martin;226;4;Uster
2018-11-01;8614;w;Andrea;13;3;Bertschikon Gossau/Sulzbach
2018-11-01;8614;w;Barbara;12;4;Bertschikon Gossau/Sulzbach
2018-11-01;8614;m;Markus;20;4;Bertschikon Gossau/Sulzbach
2018-11-01;8615;w;Karin;16;1;Wermatswil/Freudwil
2018-11-01;8615;m;Thomas;16;3;Wermatswil/Freudwil
2018-11-01;8616;w;Claudia;6;5;Riedikon
2018-11-01;8617;w;Ursula;29;2;Mönchaltorf
2018-11-01;8617;m;Andreas;33;5;Mönchaltorf
2018-11-01;8618;w;Maria;53;1;Oetwil am See
2018-11-01;8618;m;Peter;43;3;Oetwil am See
2018-11-01;8618;m;Michael;38;4;Oetwil am See
2018-11-01;8620;m;Martin;127;4;Wetzikon ZH
2018-11-01;8623;w;Ruth;55;2;Wetzikon ZH
2018-11-01;8623;m;Michael;68;3;Wetzikon ZH
2018-11-01;8624;w;Silvia;19;5;Grüt (Gossau ZH)
2018-11-01;8624;m;Peter;48;1;Grüt (Gossau ZH)
2018-11-01;8625;w;Ruth;46;3;Gossau ZH
2018-11-01;8626;w;Monika;11;5;Ottikon
2018-11-01;8627;w;Monika;31;1;Grüningen
2018-11-01;8627;w;Ursula;31;1;Grüningen
2018-11-01;8627;w;Nicole;30;3;Grüningen
2018-11-01;8627;w;Barbara;26;5;Grüningen
2018-11-01;8627;m;Thomas;41;2;Grüningen
2018-11-01;8627;m;Andreas;36;3;Grüningen
2018-11-01;8630;m;Peter;142;1;Rüti ZH
2018-11-01;8632;w;Maria;31;1;Tann
2018-11-01;8633;w;Claudia;31;3;Wolfhausen
2018-11-01;8633;m;Martin;36;5;Wolfhausen
2018-11-01;8634;w;Maria;73;1;Hombrechtikon
2018-11-01;8634;w;Ruth;71;2;Hombrechtikon
2018-11-01;8634;w;Andrea;61;5;Hombrechtikon
2018-11-01;8634;m;Peter;108;1;Hombrechtikon
2018-11-01;8635;m;Thomas;46;2;Dürnten
2018-11-01;8636;w;Claudia;57;4;Wald ZH
2018-11-01;8636;m;Andreas;82;3;Wald ZH
2018-11-01;8638;w;Brigitte;12;1;Goldingen
2018-11-01;8638;w;Erika;8;5;Goldingen
2018-11-01;8638;w;Cornelia;8;5;Goldingen
2018-11-01;8638;m;Stefan;13;2;Goldingen
2018-11-01;8638;m;Thomas;12;4;Goldingen
2018-11-01;8640;w;Claudia;57;3;Rapperswil SG/Hurden
2018-11-01;8640;m;Peter;94;1;Rapperswil SG/Hurden
2018-11-01;8645;w;Maria;185;1;Jona
2018-11-01;8645;m;Peter;175;2;Jona
2018-11-01;8645;m;Andreas;150;5;Jona
2018-11-01;8646;m;Marco;14;3;Wagen
2018-11-01;8646;m;Marcel;12;4;Wagen
2018-11-01;8700;w;Maria;138;1;Küsnacht ZH
2018-11-01;8700;w;Anna;99;4;Küsnacht ZH
2018-11-01;8700;m;Peter;177;1;Küsnacht ZH
2018-11-01;8700;m;Daniel;123;4;Küsnacht ZH
2018-11-01;8702;w;Maria;91;1;Zollikon
2018-11-01;8702;m;Daniel;93;4;Zollikon
2018-11-01;8702;m;Christian;78;5;Zollikon
2018-11-01;8703;w;Susanne;40;3;Erlenbach ZH
2018-11-01;8703;w;Andrea;37;5;Erlenbach ZH
2018-11-01;8703;m;Thomas;63;2;Erlenbach ZH
2018-11-01;8703;m;Hans;54;3;Erlenbach ZH
2018-11-01;8703;m;Christian;53;5;Erlenbach ZH
2018-11-01;8704;w;Ruth;45;3;Herrliberg
2018-11-01;8704;m;Andreas;58;4;Herrliberg
2018-11-01;8706;w;Maria;103;2;Meilen
2018-11-01;8707;w;Ruth;39;3;Uetikon am See
2018-11-01;8707;m;Andreas;64;3;Uetikon am See
2018-11-01;8707;m;Daniel;60;5;Uetikon am See
2018-11-01;8708;w;Elisabeth;76;4;Männedorf
2018-11-01;8712;w;Ursula;92;2;Stäfa
2018-11-01;8712;w;Barbara;79;5;Stäfa
2018-11-01;8712;m;Peter;155;1;Stäfa
2018-11-01;8714;w;Ruth;7;1;Feldbach
2018-11-01;8714;w;Elisabeth;6;2;Feldbach
2018-11-01;8714;m;Daniel;14;1;Feldbach
2018-11-01;8715;m;n/a;3;4;Bollingen
2018-11-01;8716;w;Monika;26;3;Schmerikon
2018-11-01;8716;w;Andrea;22;5;Schmerikon
2018-11-01;8717;m;Andreas;31;5;Benken SG
2018-11-01;8718;m;Peter;39;1;Schänis
2018-11-01;8718;m;Daniel;34;2;Schänis
2018-11-01;8718;m;Patrick;28;5;Schänis
2018-11-01;8722;w;Maria;52;1;Kaltbrunn
2018-11-01;8722;w;Elisabeth;33;4;Kaltbrunn
2018-11-01;8723;w;Sonja;9;2;Rufi/Maseltrangen
2018-11-01;8723;m;Andreas;14;3;Rufi/Maseltrangen
2018-11-01;8723;m;Josef;14;3;Rufi/Maseltrangen
2018-11-01;8725;w;Andrea;15;2;Ernetschwil/Gebertingen
2018-11-01;8725;w;Rita;15;2;Ernetschwil/Gebertingen
2018-11-01;8725;w;Claudia;14;4;Ernetschwil/Gebertingen
2018-11-01;8725;m;Urs;12;4;Ernetschwil/Gebertingen
2018-11-01;8725;m;Marcel;11;5;Ernetschwil/Gebertingen
2018-11-01;8725;m;Patrick;11;5;Ernetschwil/Gebertingen
2018-11-01;8726;w;n/a;5;3;Ricken SG
2018-11-01;8730;w;Daniela;39;4;Uznach
2018-11-01;8732;w;Sandra;11;3;Neuhaus SG
2018-11-01;8732;m;Thomas;15;1;Neuhaus SG
2018-11-01;8733;w;Maria;64;1;Eschenbach SG
2018-11-01;8735;w;Ursula;22;3;Rüeterswil/St. Gallenkappel
2018-11-01;8735;m;Peter;30;3;Rüeterswil/St. Gallenkappel
2018-11-01;8735;m;Roman;25;5;Rüeterswil/St. Gallenkappel
2018-11-01;8737;m;Daniel;20;3;Gommiswald
2018-11-01;8738;m;Peter;17;1;Uetliburg SG
2018-11-01;8739;m;Martin;11;2;Rieden SG
2018-11-01;8739;m;Daniel;10;3;Rieden SG
2018-11-01;8750;w;Ruth;57;2;Klöntal/Riedern/Glarus
2018-11-01;8750;w;Elisabeth;46;4;Klöntal/Riedern/Glarus
2018-11-01;8750;w;Claudia;46;4;Klöntal/Riedern/Glarus
2018-11-01;8750;m;Markus;59;5;Klöntal/Riedern/Glarus
2018-11-01;8751;m;n/a;3;3;Urnerboden
2018-11-01;8752;w;Anna;32;2;Näfels
2018-11-01;8752;m;Martin;44;4;Näfels
2018-11-01;8753;m;Michael;39;4;Mollis
2018-11-01;8754;w;Sandra;25;2;Netstal
2018-11-01;8754;w;Elisabeth;19;3;Netstal
2018-11-01;8755;w;Sandra;19;5;Ennenda
2018-11-01;8755;m;Martin;27;5;Ennenda
2018-11-01;8756;w;Ruth;11;3;Mitlödi
2018-11-01;8756;w;Andrea;8;5;Mitlödi
2018-11-01;8756;m;Fritz;12;4;Mitlödi
2018-11-01;8756;m;Martin;11;5;Mitlödi
2018-11-01;8756;m;Hans;11;5;Mitlödi
2018-11-01;8757;w;Sandra;9;1;Filzbach
2018-11-01;8757;w;n/a;5;5;Filzbach
2018-11-01;8757;m;Urs;9;3;Filzbach
2018-11-01;8758;m;Peter;7;3;Obstalden
2018-11-01;8762;w;Anna;27;4;Sool/Schwändi GL/Schwanden GL
